Selection	Association Name	Association Type	Significance
Membrane Protein	RCAN1	Gene/Protein	0.00683
Membrane Protein	FZD6	Gene/Protein	0.00683
Membrane Protein	KCTD15	Gene/Protein	0.00683
Membrane Protein	ZFYVE9	Gene/Protein	0.00685
Membrane Protein	PI3	Gene/Protein	0.00685
Membrane Protein	HIP1	Gene/Protein	0.00685
Membrane Protein	SH2B1	Gene/Protein	0.00685
Membrane Protein	RFPL1S	Gene/Protein	0.00686
Membrane Protein	GPAA1P1	Gene/Protein	0.00686
Membrane Protein	TMEM251	Gene/Protein	0.00686
Membrane Protein	IGHV4-30-2	Gene/Protein	0.00686
Membrane Protein	TRBV12-4	Gene/Protein	0.00686
Membrane Protein	IGKV2D-18	Gene/Protein	0.00686
Membrane Protein	IGKV3-31	Gene/Protein	0.00686
Membrane Protein	TVP23B	Gene/Protein	0.00686
Membrane Protein	THEM6	Gene/Protein	0.00686
Membrane Protein	RPS26P1	Gene/Protein	0.00686
Membrane Protein	H2AFZP1	Gene/Protein	0.00686
Membrane Protein	TMEM255A	Gene/Protein	0.00686
Membrane Protein	TBC1D22B	Gene/Protein	0.00686
Membrane Protein	FAM63A	Gene/Protein	0.00686
Membrane Protein	TMEM234	Gene/Protein	0.00686
Membrane Protein	PCDHA3	Gene/Protein	0.00686
Membrane Protein	NIPAL3	Gene/Protein	0.00686
Membrane Protein	CATSPERG	Gene/Protein	0.00686
Membrane Protein	FAM65A	Gene/Protein	0.00686
Membrane Protein	ZNF329	Gene/Protein	0.00686
Membrane Protein	TMEM177	Gene/Protein	0.00686
Membrane Protein	TMEM14B	Gene/Protein	0.00686
Membrane Protein	BFIC2	Gene/Protein	0.00686
Membrane Protein	PUS7L	Gene/Protein	0.00686
Membrane Protein	TMEM41A	Gene/Protein	0.00686
Membrane Protein	ZNF799	Gene/Protein	0.00686
Membrane Protein	LMBRD2	Gene/Protein	0.00686
Membrane Protein	TMEM44	Gene/Protein	0.00686
Membrane Protein	HPYR1	Gene/Protein	0.00686
Membrane Protein	ZBED6CL	Gene/Protein	0.00686
Membrane Protein	TMEM170A	Gene/Protein	0.00686
Membrane Protein	C2CD4C	Gene/Protein	0.00686
Membrane Protein	PUSL1	Gene/Protein	0.00686
Membrane Protein	DCST2	Gene/Protein	0.00686
Membrane Protein	SPATA25	Gene/Protein	0.00686
Membrane Protein	TMEM198	Gene/Protein	0.00686
Membrane Protein	C9orf135	Gene/Protein	0.00686
Membrane Protein	PAGE3	Gene/Protein	0.00686
Membrane Protein	LINC01341	Gene/Protein	0.00686
Membrane Protein	DENND6A	Gene/Protein	0.00686
Membrane Protein	GAPT	Gene/Protein	0.00686
Membrane Protein	OR5M11	Gene/Protein	0.00686
Membrane Protein	SMIM13	Gene/Protein	0.00686
Membrane Protein	MTVR2	Gene/Protein	0.00686
Membrane Protein	PLCXD2	Gene/Protein	0.00686
Membrane Protein	TMEM235	Gene/Protein	0.00686
Membrane Protein	NKPD1	Gene/Protein	0.00686
Membrane Protein	LOC284578	Gene/Protein	0.00686
Membrane Protein	KIF9-AS1	Gene/Protein	0.00686
Membrane Protein	DPY19L4	Gene/Protein	0.00686
Membrane Protein	LHFPL1	Gene/Protein	0.00686
Membrane Protein	LRRIQ4	Gene/Protein	0.00686
Membrane Protein	FAM131C	Gene/Protein	0.00686
Membrane Protein	FAM228B	Gene/Protein	0.00686
Membrane Protein	REP15	Gene/Protein	0.00686
Membrane Protein	IGHV1OR15-1	Gene/Protein	0.00686
Membrane Protein	LINC00272	Gene/Protein	0.00686
Membrane Protein	TMPRSS11F	Gene/Protein	0.00686
Membrane Protein	OR10K2	Gene/Protein	0.00686
Membrane Protein	GOLGA2P3Y	Gene/Protein	0.00686
Membrane Protein	FAM183A	Gene/Protein	0.00686
Membrane Protein	GPX1P1	Gene/Protein	0.00686
Membrane Protein	LCEP1	Gene/Protein	0.00686
Membrane Protein	MS4A13	Gene/Protein	0.00686
Membrane Protein	SNORA7A	Gene/Protein	0.00686
Membrane Protein	VDAC1P1	Gene/Protein	0.00686
Membrane Protein	RDXP1	Gene/Protein	0.00686
Membrane Protein	PIRT	Gene/Protein	0.00686
Membrane Protein	KRT16P3	Gene/Protein	0.00686
Membrane Protein	TMEM183B	Gene/Protein	0.00686
Membrane Protein	SCARNA16	Gene/Protein	0.00686
Membrane Protein	FRA14B	Gene/Protein	0.00686
Membrane Protein	GPX1P2	Gene/Protein	0.00686
Membrane Protein	PIGCP1	Gene/Protein	0.00686
Membrane Protein	PTP4A2P1	Gene/Protein	0.00686
Membrane Protein	VDAC1P2	Gene/Protein	0.00686
Membrane Protein	SNORD114-1	Gene/Protein	0.00686
Membrane Protein	SLI3	Gene/Protein	0.00686
Membrane Protein	SKCG-1	Gene/Protein	0.00686
Membrane Protein	TMEM170B	Gene/Protein	0.00686
Membrane Protein	TRAPPC3L	Gene/Protein	0.00686
Membrane Protein	LRRC70	Gene/Protein	0.00686
Membrane Protein	FAM157B	Gene/Protein	0.00686
Membrane Protein	TRIM59-IFT80	Gene/Protein	0.00686
Membrane Protein	BFIS4	Gene/Protein	0.00686
Membrane Protein	EXTL2P1	Gene/Protein	0.00686
Membrane Protein	LOC100288337	Gene/Protein	0.00686
Membrane Protein	MIR548P	Gene/Protein	0.00686
Membrane Protein	DFNB85	Gene/Protein	0.00686
Membrane Protein	DFNB83	Gene/Protein	0.00686
Membrane Protein	LOC100419812	Gene/Protein	0.00686
Membrane Protein	MIR466	Gene/Protein	0.00686
Membrane Protein	SDIM1	Gene/Protein	0.00686
Membrane Protein	MIR4524A	Gene/Protein	0.00686
Membrane Protein	CYYR1-AS1	Gene/Protein	0.00686
Membrane Protein	MIR6828	Gene/Protein	0.00686
Membrane Protein	SNORA97	Gene/Protein	0.00686
Membrane Protein	SNORD134	Gene/Protein	0.00686
Membrane Protein	LOC101929750	Gene/Protein	0.00686
Membrane Protein	LOC102724447	Gene/Protein	0.00686
Membrane Protein	FCGR1A	Gene/Protein	0.00687
Membrane Protein	NCF4	Gene/Protein	0.00687
Membrane Protein	STAT2	Gene/Protein	0.00689
Membrane Protein	MASP1	Gene/Protein	0.00689
Membrane Protein	ABCB5	Gene/Protein	0.00691
Membrane Protein	AKAP3	Gene/Protein	0.00692
Membrane Protein	GALP	Gene/Protein	0.00692
Membrane Protein	ADGRB2	Gene/Protein	0.00692
Membrane Protein	NCAN	Gene/Protein	0.00693
Membrane Protein	PRPF6	Gene/Protein	0.00693
Membrane Protein	MSRB2	Gene/Protein	0.00693
Membrane Protein	CLIC4	Gene/Protein	0.00693
Membrane Protein	IQCJ	Gene/Protein	0.00694
Membrane Protein	MMD	Gene/Protein	0.00694
Membrane Protein	SAP130	Gene/Protein	0.00694
Membrane Protein	UBXN6	Gene/Protein	0.00694
Membrane Protein	SNN	Gene/Protein	0.00694
Membrane Protein	NCR2	Gene/Protein	0.00695
Membrane Protein	NFKB2	Gene/Protein	0.00696
Membrane Protein	CCAL1	Gene/Protein	0.00696
Membrane Protein	VDAC1P4	Gene/Protein	0.00696
Membrane Protein	NAALADL1	Gene/Protein	0.00696
Membrane Protein	KIAA0922	Gene/Protein	0.00696
Membrane Protein	FAM8A1	Gene/Protein	0.00696
Membrane Protein	PQLC2	Gene/Protein	0.00696
Membrane Protein	TMEM260	Gene/Protein	0.00696
Membrane Protein	VSPA	Gene/Protein	0.00696
Membrane Protein	TMEM168	Gene/Protein	0.00696
Membrane Protein	BAIAP2L2	Gene/Protein	0.00696
Membrane Protein	ANKRD13C	Gene/Protein	0.00696
Membrane Protein	IFI27L2	Gene/Protein	0.00696
Membrane Protein	CHCHD1	Gene/Protein	0.00696
Membrane Protein	MITD1	Gene/Protein	0.00696
Membrane Protein	TMEM120B	Gene/Protein	0.00696
Membrane Protein	FAM171A1	Gene/Protein	0.00696
Membrane Protein	VSTM2A	Gene/Protein	0.00696
Membrane Protein	KIAA1324L	Gene/Protein	0.00696
Membrane Protein	MS4A6E	Gene/Protein	0.00696
Membrane Protein	C3orf33	Gene/Protein	0.00696
Membrane Protein	LHFPL4	Gene/Protein	0.00696
Membrane Protein	DFNB66	Gene/Protein	0.00696
Membrane Protein	TMEM88B	Gene/Protein	0.00696
Membrane Protein	SYNDIG1L	Gene/Protein	0.00696
Membrane Protein	KIF17	Gene/Protein	0.00697
Membrane Protein	DNAJC6	Gene/Protein	0.00697
Membrane Protein	ABCC3	Gene/Protein	0.007
Membrane Protein	SLC22A18	Gene/Protein	0.007
Membrane Protein	IAPP	Gene/Protein	0.00702
Membrane Protein	PRKAA1	Gene/Protein	0.00704
Membrane Protein	NOX4	Gene/Protein	0.00704
Membrane Protein	ZMYND11	Gene/Protein	0.00704
Membrane Protein	KCNJ2	Gene/Protein	0.00705
Membrane Protein	CORO1A	Gene/Protein	0.00705
Membrane Protein	KCNJ1	Gene/Protein	0.00705
Membrane Protein	NCKAP1L	Gene/Protein	0.00705
Membrane Protein	MAN1B1	Gene/Protein	0.00705
Membrane Protein	PIGY	Gene/Protein	0.00705
Membrane Protein	UBL7	Gene/Protein	0.00705
Membrane Protein	VPS26B	Gene/Protein	0.00705
Membrane Protein	TMEM219	Gene/Protein	0.00705
Membrane Protein	MFSD12	Gene/Protein	0.00705
Membrane Protein	TRABD2A	Gene/Protein	0.00705
Membrane Protein	LRRN4	Gene/Protein	0.00705
Membrane Protein	UBXN2A	Gene/Protein	0.00705
Membrane Protein	OR2H2	Gene/Protein	0.00705
Membrane Protein	BCL10	Gene/Protein	0.00706
Membrane Protein	PCSK6	Gene/Protein	0.00707
Membrane Protein	SORL1	Gene/Protein	0.00707
Membrane Protein	EPHB3	Gene/Protein	0.00707
Membrane Protein	VPS51	Gene/Protein	0.00708
Membrane Protein	CELSR1	Gene/Protein	0.00708
Membrane Protein	TRAPPC3	Gene/Protein	0.00708
Membrane Protein	ADM2	Gene/Protein	0.00709
Membrane Protein	FABP4	Gene/Protein	0.00711
Membrane Protein	KRT15	Gene/Protein	0.00711
Membrane Protein	SHB	Gene/Protein	0.00714
Membrane Protein	SRP68	Gene/Protein	0.00714
Membrane Protein	MED22	Gene/Protein	0.00715
Membrane Protein	OSTC	Gene/Protein	0.00715
Membrane Protein	CMTM4	Gene/Protein	0.00715
Membrane Protein	KCNJ11	Gene/Protein	0.00716
Membrane Protein	PRKAA2	Gene/Protein	0.00717
Membrane Protein	TLR9	Gene/Protein	0.00717
Membrane Protein	SLAMF1	Gene/Protein	0.00717
Membrane Protein	RPTN	Gene/Protein	0.00717
Membrane Protein	PRKAB1	Gene/Protein	0.00718
Membrane Protein	ACTN1	Gene/Protein	0.00719
Membrane Protein	MBOAT2	Gene/Protein	0.00719
Membrane Protein	FAM134B	Gene/Protein	0.00719
Membrane Protein	UNC93B1	Gene/Protein	0.00719
Membrane Protein	SULT2A1	Gene/Protein	0.0072
Membrane Protein	MYLK	Gene/Protein	0.0072
Membrane Protein	CSNK2A1	Gene/Protein	0.00724
Membrane Protein	APC	Gene/Protein	0.00725
Membrane Protein	STAM2	Gene/Protein	0.00725
Membrane Protein	DPM3	Gene/Protein	0.00725
Membrane Protein	ARHGAP17	Gene/Protein	0.00725
Membrane Protein	GLG1	Gene/Protein	0.00726
Membrane Protein	GJC1	Gene/Protein	0.00728
Membrane Protein	MORF4	Gene/Protein	0.00728
Membrane Protein	MRLN	Gene/Protein	0.00728
Membrane Protein	NUPR1	Gene/Protein	0.0073
Membrane Protein	HEATR6	Gene/Protein	0.0073
Membrane Protein	ADAMDEC1	Gene/Protein	0.0073
Membrane Protein	PTPRJ	Gene/Protein	0.00731
Membrane Protein	ATG13	Gene/Protein	0.00731
Membrane Protein	SLC27A2	Gene/Protein	0.00731
Membrane Protein	CYFIP1	Gene/Protein	0.00731
Membrane Protein	ADD2	Gene/Protein	0.00731
Membrane Protein	SLC39A7	Gene/Protein	0.00731
Membrane Protein	ARSC2	Gene/Protein	0.00731
Membrane Protein	SNX2	Gene/Protein	0.00731
Membrane Protein	TECTA	Gene/Protein	0.00734
Membrane Protein	EDARADD	Gene/Protein	0.00734
Membrane Protein	PEAR1	Gene/Protein	0.00735
Membrane Protein	SRP19	Gene/Protein	0.00735
Membrane Protein	SORBS3	Gene/Protein	0.00736
Membrane Protein	CLASP2	Gene/Protein	0.00736
Membrane Protein	DDN	Gene/Protein	0.00736
Membrane Protein	LRP12	Gene/Protein	0.00736
Membrane Protein	ICE2	Gene/Protein	0.00736
Membrane Protein	LINGO2	Gene/Protein	0.00736
Membrane Protein	PTPRQ	Gene/Protein	0.00736
Membrane Protein	RGS7BP	Gene/Protein	0.00736
Membrane Protein	LEF1	Gene/Protein	0.00737
Membrane Protein	L1CAM	Gene/Protein	0.00737
Membrane Protein	UBE2L3	Gene/Protein	0.00739
Membrane Protein	PLD2	Gene/Protein	0.00741
Membrane Protein	GNPAT	Gene/Protein	0.00741
Membrane Protein	COX4I2	Gene/Protein	0.00741
Membrane Protein	DNASE1	Gene/Protein	0.00743
Membrane Protein	ITGA6	Gene/Protein	0.00743
Membrane Protein	AKAP9	Gene/Protein	0.00743
Membrane Protein	CHP1	Gene/Protein	0.00744
Membrane Protein	SMAD2	Gene/Protein	0.00746
Membrane Protein	EIF3A	Gene/Protein	0.00746
Membrane Protein	MOCS1	Gene/Protein	0.00746
Membrane Protein	BFIS1	Gene/Protein	0.00746
Membrane Protein	SEC24D	Gene/Protein	0.00746
Membrane Protein	ABCB9	Gene/Protein	0.00746
Membrane Protein	PTGDS	Gene/Protein	0.00747
Membrane Protein	PWAR1	Gene/Protein	0.00747
Membrane Protein	SLC26A8	Gene/Protein	0.00751
Membrane Protein	C3orf58	Gene/Protein	0.00753
Membrane Protein	ITIH4	Gene/Protein	0.00755
Membrane Protein	FGF8	Gene/Protein	0.00756
Membrane Protein	PPFIBP2	Gene/Protein	0.00756
Membrane Protein	PRRT1	Gene/Protein	0.00756
Membrane Protein	SCUBE3	Gene/Protein	0.00756
Membrane Protein	GPR179	Gene/Protein	0.00756
Membrane Protein	HHIP	Gene/Protein	0.00757
Membrane Protein	PKD3	Gene/Protein	0.00757
Membrane Protein	TRIP6	Gene/Protein	0.00757
Membrane Protein	SYMPK	Gene/Protein	0.00757
Membrane Protein	GDF1	Gene/Protein	0.00757
Membrane Protein	MUC15	Gene/Protein	0.00757
Membrane Protein	CD209	Gene/Protein	0.00758
Membrane Protein	SLC1A1	Gene/Protein	0.00758
Membrane Protein	OMP	Gene/Protein	0.00758
Membrane Protein	ST7	Gene/Protein	0.00758
Membrane Protein	ELK3	Gene/Protein	0.00759
Membrane Protein	LAMA1	Gene/Protein	0.00759
Membrane Protein	TNFRSF11A	Gene/Protein	0.0076
Membrane Protein	ERVK-18	Gene/Protein	0.00761
Membrane Protein	IFI6	Gene/Protein	0.00761
Membrane Protein	FZD4	Gene/Protein	0.00762
Membrane Protein	RTL1	Gene/Protein	0.00762
Membrane Protein	EHD1	Gene/Protein	0.00763
Membrane Protein	WASF1	Gene/Protein	0.00763
Membrane Protein	MARC2	Gene/Protein	0.00763
Membrane Protein	SLAMF8	Gene/Protein	0.00763
Membrane Protein	TRAF3IP3	Gene/Protein	0.00763
Membrane Protein	RAX2	Gene/Protein	0.00763
Membrane Protein	DAPL1	Gene/Protein	0.00763
Membrane Protein	DST	Gene/Protein	0.00764
Membrane Protein	PRKD3	Gene/Protein	0.00764
Membrane Protein	RHOC	Gene/Protein	0.00766
Membrane Protein	FLNB	Gene/Protein	0.00766
Membrane Protein	VPS13B	Gene/Protein	0.00766
Membrane Protein	DUOX1	Gene/Protein	0.00767
Membrane Protein	LSP1	Gene/Protein	0.00767
Membrane Protein	PARVA	Gene/Protein	0.00768
Membrane Protein	UNC5C	Gene/Protein	0.00768
Membrane Protein	ULK2	Gene/Protein	0.00768
Membrane Protein	BCLAF1	Gene/Protein	0.00768
Membrane Protein	AIF1	Gene/Protein	0.00769
Membrane Protein	ARL2	Gene/Protein	0.0077
Membrane Protein	MAL2	Gene/Protein	0.0077
Membrane Protein	POTED	Gene/Protein	0.0077
Membrane Protein	TMEM225	Gene/Protein	0.0077
Membrane Protein	RAB11B	Gene/Protein	0.0077
Membrane Protein	DTNB	Gene/Protein	0.00771
Membrane Protein	F3	Gene/Protein	0.00774
Membrane Protein	UBE2B	Gene/Protein	0.00774
Membrane Protein	HGF	Gene/Protein	0.00775
Membrane Protein	EPHA5	Gene/Protein	0.00775
Membrane Protein	CDKN1B	Gene/Protein	0.00776
Membrane Protein	MPZ	Gene/Protein	0.00777
Membrane Protein	PIN1	Gene/Protein	0.00778
Membrane Protein	IRF9	Gene/Protein	0.00778
Membrane Protein	GNPDA2	Gene/Protein	0.00779
Membrane Protein	ENOX2	Gene/Protein	0.00779
Membrane Protein	CHMP4B	Gene/Protein	0.0078
Membrane Protein	KDM8	Gene/Protein	0.0078
Membrane Protein	BCL2L15	Gene/Protein	0.0078
Membrane Protein	DNAJA2	Gene/Protein	0.00781
Membrane Protein	BCL2A1	Gene/Protein	0.00783
Membrane Protein	ATP6V0D1	Gene/Protein	0.00784
Membrane Protein	CRTC1	Gene/Protein	0.00787
Membrane Protein	LEPROTL1	Gene/Protein	0.00787
Membrane Protein	C6orf15	Gene/Protein	0.00787
Membrane Protein	DHRS7	Gene/Protein	0.00787
Membrane Protein	GDPD2	Gene/Protein	0.00787
Membrane Protein	STRIP2	Gene/Protein	0.00787
Membrane Protein	ANO8	Gene/Protein	0.00787
Membrane Protein	SYT8	Gene/Protein	0.00787
Membrane Protein	RNF32	Gene/Protein	0.00787
Membrane Protein	CCDC155	Gene/Protein	0.00787
Membrane Protein	FAM163A	Gene/Protein	0.00787
Membrane Protein	NFXL1	Gene/Protein	0.00787
Membrane Protein	SHISA3	Gene/Protein	0.00787
Membrane Protein	REEP3	Gene/Protein	0.00787
Membrane Protein	HSR	Gene/Protein	0.00787
Membrane Protein	FERP1	Gene/Protein	0.00787
Membrane Protein	LINC00598	Gene/Protein	0.00787
Membrane Protein	CHR	Gene/Protein	0.00787
Membrane Protein	AP3S1	Gene/Protein	0.00787
Membrane Protein	AP1G2	Gene/Protein	0.00787
Membrane Protein	ST6GALNAC3	Gene/Protein	0.00788
Membrane Protein	LRRC26	Gene/Protein	0.00788
Membrane Protein	CLCN5	Gene/Protein	0.00789
Membrane Protein	NOS3	Gene/Protein	0.0079
Membrane Protein	CASK	Gene/Protein	0.0079
Membrane Protein	CADM2	Gene/Protein	0.0079
Membrane Protein	UBQLN1	Gene/Protein	0.00791
Membrane Protein	SHANK2	Gene/Protein	0.00792
Membrane Protein	BST1	Gene/Protein	0.00797
Membrane Protein	GGA2	Gene/Protein	0.00797
Membrane Protein	DEFB126	Gene/Protein	0.00797
Membrane Protein	EMCN	Gene/Protein	0.00797
Membrane Protein	LY6K	Gene/Protein	0.00797
Membrane Protein	GAGE1	Gene/Protein	0.00797
Membrane Protein	HPGDS	Gene/Protein	0.00798
Membrane Protein	BRIP1	Gene/Protein	0.00798
Membrane Protein	GNAQ	Gene/Protein	0.00799
Membrane Protein	DPYSL2	Gene/Protein	0.008
Membrane Protein	DGKA	Gene/Protein	0.008
Membrane Protein	MUC5AC	Gene/Protein	0.00801
Membrane Protein	AZU1	Gene/Protein	0.00802
Membrane Protein	DVL2	Gene/Protein	0.00802
Membrane Protein	SLC31A2	Gene/Protein	0.00803
Membrane Protein	CHMP4A	Gene/Protein	0.00803
Membrane Protein	SDCCAG8	Gene/Protein	0.00803
Membrane Protein	EPN1	Gene/Protein	0.00803
Membrane Protein	LRCH4	Gene/Protein	0.00803
Membrane Protein	ENO1	Gene/Protein	0.00806
Membrane Protein	PCDH7	Gene/Protein	0.00806
Membrane Protein	GGA1	Gene/Protein	0.00809
Membrane Protein	AKAP6	Gene/Protein	0.0081
Membrane Protein	IGDCC3	Gene/Protein	0.0081
Membrane Protein	FAM53B	Gene/Protein	0.0081
Membrane Protein	PHTF1	Gene/Protein	0.0081
Membrane Protein	TBC1D8	Gene/Protein	0.0081
Membrane Protein	STX12	Gene/Protein	0.0081
Membrane Protein	SDC4	Gene/Protein	0.00812
Membrane Protein	NEU3	Gene/Protein	0.00812
Membrane Protein	UNC13A	Gene/Protein	0.00812
Membrane Protein	NAA50	Gene/Protein	0.00814
Membrane Protein	ARHGEF7	Gene/Protein	0.00814
Membrane Protein	TMEM11	Gene/Protein	0.00814
Membrane Protein	ATP6V1H	Gene/Protein	0.00814
Membrane Protein	ERMAP	Gene/Protein	0.00814
Membrane Protein	POU2F1	Gene/Protein	0.00815
Membrane Protein	TAP2	Gene/Protein	0.00816
Membrane Protein	PCDH8	Gene/Protein	0.00817
Membrane Protein	C6orf25	Gene/Protein	0.00817
Membrane Protein	NDUFB11	Gene/Protein	0.00819
Membrane Protein	STON2	Gene/Protein	0.00819
Membrane Protein	PSCA	Gene/Protein	0.0082
Membrane Protein	MAGEC2	Gene/Protein	0.0082
Membrane Protein	CEACAM8	Gene/Protein	0.00821
Membrane Protein	PIP4K2C	Gene/Protein	0.00821
Membrane Protein	CHMP3	Gene/Protein	0.00822
Membrane Protein	DSG3	Gene/Protein	0.00823
Membrane Protein	ECE1	Gene/Protein	0.00823
Membrane Protein	MGAT1	Gene/Protein	0.00824
Membrane Protein	RGS11	Gene/Protein	0.00824
Membrane Protein	KLRC1	Gene/Protein	0.00825
Membrane Protein	CHST10	Gene/Protein	0.00825
Membrane Protein	LAMTOR1	Gene/Protein	0.00825
Membrane Protein	IFT88	Gene/Protein	0.00828
Membrane Protein	CLU	Gene/Protein	0.00829
Membrane Protein	M6PR	Gene/Protein	0.00829
Membrane Protein	SLC25A40	Gene/Protein	0.00831
Membrane Protein	MUC21	Gene/Protein	0.00831
Membrane Protein	ITGA1	Gene/Protein	0.00832
Membrane Protein	ATP2A3	Gene/Protein	0.00832
Membrane Protein	TCF4	Gene/Protein	0.00834
Membrane Protein	SRPX2	Gene/Protein	0.00837
Membrane Protein	MAP1B	Gene/Protein	0.00838
Membrane Protein	CLEC2B	Gene/Protein	0.00838
Membrane Protein	SUB1	Gene/Protein	0.0084
Membrane Protein	LY75	Gene/Protein	0.0084
Membrane Protein	DAB2	Gene/Protein	0.00843
Membrane Protein	DVL1P1	Gene/Protein	0.00844
Membrane Protein	AEBP1	Gene/Protein	0.00844
Membrane Protein	CPLX2	Gene/Protein	0.00845
Membrane Protein	AAK1	Gene/Protein	0.00848
Membrane Protein	KCNE4	Gene/Protein	0.00848
Membrane Protein	CRTAM	Gene/Protein	0.00848
Membrane Protein	OVOL1	Gene/Protein	0.00848
Membrane Protein	TOMM34	Gene/Protein	0.00848
Membrane Protein	TM9SF3	Gene/Protein	0.00848
Membrane Protein	FAM129A	Gene/Protein	0.00848
Membrane Protein	IGKV1D-27	Gene/Protein	0.00849
Membrane Protein	SCD	Gene/Protein	0.00851
Membrane Protein	PKP4	Gene/Protein	0.00851
Membrane Protein	AFG3L1P	Gene/Protein	0.00851
Membrane Protein	APOO	Gene/Protein	0.00851
Membrane Protein	GDPD5	Gene/Protein	0.00851
Membrane Protein	IMMP1L	Gene/Protein	0.00852
Membrane Protein	FST	Gene/Protein	0.00853
Membrane Protein	CASP6	Gene/Protein	0.00853
Membrane Protein	GZMA	Gene/Protein	0.00855
Membrane Protein	LYPLA1	Gene/Protein	0.00858
Membrane Protein	FRMPD4	Gene/Protein	0.00858
Membrane Protein	PAMR1	Gene/Protein	0.00858
Membrane Protein	STXBP6	Gene/Protein	0.00858
Membrane Protein	VCPIP1	Gene/Protein	0.00858
Membrane Protein	MYADM	Gene/Protein	0.00858
Membrane Protein	IZUMO1R	Gene/Protein	0.00858
Membrane Protein	MUC2	Gene/Protein	0.00859
Membrane Protein	SEMA4D	Gene/Protein	0.0086
Membrane Protein	SLC4A11	Gene/Protein	0.0086
Membrane Protein	AHSA1	Gene/Protein	0.00861
Membrane Protein	ADGRB1	Gene/Protein	0.00861
Membrane Protein	GRIA4	Gene/Protein	0.00862
Membrane Protein	PACSIN2	Gene/Protein	0.00864
Membrane Protein	SLC4A5	Gene/Protein	0.00864
Membrane Protein	NKTR	Gene/Protein	0.00865
Membrane Protein	ADAM7	Gene/Protein	0.00865
Membrane Protein	NKD1	Gene/Protein	0.00866
Membrane Protein	PRSS30P	Gene/Protein	0.00866
Membrane Protein	PSMC6	Gene/Protein	0.00867
Membrane Protein	NTRK3	Gene/Protein	0.00868
Membrane Protein	CA14	Gene/Protein	0.0087
Membrane Protein	GALNT8	Gene/Protein	0.0087
Membrane Protein	PLSCR2	Gene/Protein	0.0087
Membrane Protein	ODF3L2	Gene/Protein	0.0087
Membrane Protein	RTP2	Gene/Protein	0.0087
Membrane Protein	TRIM6-TRIM34	Gene/Protein	0.0087
Membrane Protein	GSC2	Gene/Protein	0.0087
Membrane Protein	NTN3	Gene/Protein	0.0087
Membrane Protein	ADAM18	Gene/Protein	0.0087
Membrane Protein	SLC9C1	Gene/Protein	0.00871
Membrane Protein	SDF2	Gene/Protein	0.00871
Membrane Protein	CASP2	Gene/Protein	0.00872
Membrane Protein	CCL4	Gene/Protein	0.00873
Membrane Protein	BPIFA1	Gene/Protein	0.00873
Membrane Protein	KCNB1	Gene/Protein	0.00874
Membrane Protein	NM	Gene/Protein	0.00876
Membrane Protein	TRA-TGC7-1	Gene/Protein	0.00876
Membrane Protein	TMEM14A	Gene/Protein	0.00876
Membrane Protein	GFOD1	Gene/Protein	0.00876
Membrane Protein	TMEM40	Gene/Protein	0.00876
Membrane Protein	TEX2	Gene/Protein	0.00876
Membrane Protein	TMEM35	Gene/Protein	0.00876
Membrane Protein	DNAJB14	Gene/Protein	0.00876
Membrane Protein	TMEM25	Gene/Protein	0.00876
Membrane Protein	DISP2	Gene/Protein	0.00876
Membrane Protein	MMGT1	Gene/Protein	0.00876
Membrane Protein	DYDC1	Gene/Protein	0.00876
Membrane Protein	SPACA6P	Gene/Protein	0.00876
Membrane Protein	TMC4	Gene/Protein	0.00876
Membrane Protein	TMEM64	Gene/Protein	0.00876
Membrane Protein	SUSD3	Gene/Protein	0.00876
Membrane Protein	TRABD2B	Gene/Protein	0.00876
Membrane Protein	MFSD2B	Gene/Protein	0.00876
Membrane Protein	SNX30	Gene/Protein	0.00876
Membrane Protein	SCART1	Gene/Protein	0.00876
Membrane Protein	WASH6P	Gene/Protein	0.00876
Membrane Protein	FAM155A	Gene/Protein	0.00876
Membrane Protein	RELL1	Gene/Protein	0.00876
Membrane Protein	SNORA101B	Gene/Protein	0.00876
Membrane Protein	ATP5G1	Gene/Protein	0.00877
Membrane Protein	CDK5R2	Gene/Protein	0.00879
Membrane Protein	TSPAN2	Gene/Protein	0.00879
Membrane Protein	MAN1A1	Gene/Protein	0.00879
Membrane Protein	PPFIA1	Gene/Protein	0.00879
Membrane Protein	RUNX3	Gene/Protein	0.0088
Membrane Protein	BTC	Gene/Protein	0.00883
Membrane Protein	EPHA1	Gene/Protein	0.00883
Membrane Protein	ABCB8	Gene/Protein	0.00883
Membrane Protein	STXBP4	Gene/Protein	0.00883
Membrane Protein	MDGA1	Gene/Protein	0.00883
Membrane Protein	RAB37	Gene/Protein	0.00883
Membrane Protein	ABCB11	Gene/Protein	0.00886
Membrane Protein	KCNJ4	Gene/Protein	0.00886
Membrane Protein	IL7	Gene/Protein	0.00888
Membrane Protein	CPOX	Gene/Protein	0.00888
Membrane Protein	CYTH3	Gene/Protein	0.00888
Membrane Protein	PKN1	Gene/Protein	0.00889
Membrane Protein	SF3B6	Gene/Protein	0.0089
Membrane Protein	NES	Gene/Protein	0.00891
Membrane Protein	TARDBP	Gene/Protein	0.00891
Membrane Protein	DNAJC3	Gene/Protein	0.00891
Membrane Protein	SLC12A7	Gene/Protein	0.00891
Membrane Protein	MGST3	Gene/Protein	0.00891
Membrane Protein	FASN	Gene/Protein	0.00893
