Selection	Association Name	Association Type	Significance
Nucleocapsid Protein	nucleocapsid protein, simian virus 5	Chemical	6.77E-4
Nucleocapsid Protein	bananin	Chemical	6.77E-4
Nucleocapsid Protein	Antiviral Agent	Chemical	6.96E-4
Nucleocapsid Protein	DNA	Chemical	7.02E-4
Nucleocapsid Protein	Nuclear Localization Signals	Chemical	7.06E-4
Nucleocapsid Protein	NV protein, Rhabdovirus	Chemical	7.12E-4
Nucleocapsid Protein	gene 1 protein, Coronavirus	Chemical	7.24E-4
Nucleocapsid Protein	nucleoprotein (366-374), influenza virus	Chemical	7.24E-4
Nucleocapsid Protein	Transfer RNA	Chemical	7.27E-4
Nucleocapsid Protein	M protein, Sendai virus	Chemical	7.8E-4
Nucleocapsid Protein	humoral leukocyte adherence inhibition factor, human	Chemical	8.13E-4
Nucleocapsid Protein	L protein, Human parainfluenza virus 2	Chemical	8.13E-4
Nucleocapsid Protein	interferon phi1, zebrafish	Chemical	8.13E-4
Nucleocapsid Protein	FKBP46	Chemical	8.13E-4
Nucleocapsid Protein	Diagnostic Reagent	Chemical	8.15E-4
Nucleocapsid Protein	Plasmid	Chemical	8.28E-4
Nucleocapsid Protein	M-protein, influenza virus	Chemical	8.29E-4
Nucleocapsid Protein	p17 protein, Human Immunodeficiency Virus Type 1	Chemical	8.31E-4
Nucleocapsid Protein	RNA, Transfer, Pro	Chemical	8.32E-4
Nucleocapsid Protein	Retroviridae Proteins	Chemical	8.46E-4
Nucleocapsid Protein	Nucleic Acid Strand	Chemical	8.61E-4
Nucleocapsid Protein	Recombinant Protein	Chemical	8.75E-4
Nucleocapsid Protein	Guide RNA	Chemical	9.04E-4
Nucleocapsid Protein	V protein, human parainfluenza virus type 1	Chemical	9.16E-4
Nucleocapsid Protein	RNA, Complementary	Chemical	9.47E-4
Nucleocapsid Protein	sarcoma-associated antigen S1	Chemical	9.48E-4
Nucleocapsid Protein	L protein, hantavirus	Chemical	9.48E-4
Nucleocapsid Protein	nonstructural C protein, Sendai virus	Chemical	9.52E-4
Nucleocapsid Protein	5' Untranslated Regions	Chemical	9.84E-4
Nucleocapsid Protein	Immune Sera	Chemical	0.001
Nucleocapsid Protein	Antibodies, Neutralizing	Chemical	0.00104
Nucleocapsid Protein	RNA, Spliced Leader	Chemical	0.00105
Nucleocapsid Protein	Particle	Chemical	0.00108
Nucleocapsid Protein	Sid protein, Bacteriophage P4	Chemical	0.00108
Nucleocapsid Protein	F protein, Peste-des-petits-ruminants virus	Chemical	0.00108
Nucleocapsid Protein	Antiserum	Chemical	0.0011
Nucleocapsid Protein	H-2Kb protein, mouse	Chemical	0.0011
Nucleocapsid Protein	Measles Virus Antigen	Chemical	0.00112
Nucleocapsid Protein	nonstructural protein, coronavirus	Chemical	0.00112
Nucleocapsid Protein	Messenger RNA	Chemical	0.00114
Nucleocapsid Protein	Viral Regulatory and Accessory Proteins	Chemical	0.00114
Nucleocapsid Protein	nucleoprotein VP35, Ebola virus	Chemical	0.00115
Nucleocapsid Protein	p35 protein, Nucleopolyhedrovirus	Chemical	0.00119
Nucleocapsid Protein	Reston	Chemical	0.00121
Nucleocapsid Protein	hemagglutinin esterase	Chemical	0.00122
Nucleocapsid Protein	4-succinimidyloxycarbonyl-alpha-methyl-alpha(2-pyridyldithio)toluene	Chemical	0.00122
Nucleocapsid Protein	IgM	Chemical	0.00123
Nucleocapsid Protein	HIV p24 Antigen	Chemical	0.00123
Nucleocapsid Protein	GP 140	Chemical	0.00133
Nucleocapsid Protein	2,2'-dipyridyl disulfide	Chemical	0.00134
Nucleocapsid Protein	Single-stranded DNA	Chemical	0.00136
Nucleocapsid Protein	hemagglutinin protein G, measles virus	Chemical	0.00136
Nucleocapsid Protein	F protein, parainfluenza virus 1	Chemical	0.00136
Nucleocapsid Protein	H-2 Antigens	Chemical	0.00138
Nucleocapsid Protein	p10 protein, Baculovirus	Chemical	0.00139
Nucleocapsid Protein	Oligonucleotides	Chemical	0.00141
Nucleocapsid Protein	Gene Products, vif	Chemical	0.00142
Nucleocapsid Protein	poly(1,N(6)-ethenoadenylic acid)	Chemical	0.00149
Nucleocapsid Protein	Ac-vlf-1 protein, Autographa californica nucleopolyhedrovirus	Chemical	0.00149
Nucleocapsid Protein	E2 envelope protein, Rubella virus	Chemical	0.0015
Nucleocapsid Protein	Interferon	Chemical	0.00152
Nucleocapsid Protein	Interferon Regulatory Factor 3	Chemical	0.00152
Nucleocapsid Protein	NP protein, Influenza A virus	Chemical	0.00153
Nucleocapsid Protein	p6 gag protein, Human immunodeficiency virus 1	Chemical	0.00156
Nucleocapsid Protein	HIV Protease	Chemical	0.00158
Nucleocapsid Protein	core protein p22, Hepatitis C virus	Chemical	0.0016
Nucleocapsid Protein	Gene Products, vpr	Chemical	0.00161
Nucleocapsid Protein	Untranslated Regions	Chemical	0.00162
Nucleocapsid Protein	Codon, Initiator	Chemical	0.00162
Nucleocapsid Protein	Sequence (bonding agent)	Chemical	0.00163
Nucleocapsid Protein	E2 protein, Ross River virus	Chemical	0.00163
Nucleocapsid Protein	Integrase	Chemical	0.00165
Nucleocapsid Protein	Peptide Fragments	Chemical	0.00167
Nucleocapsid Protein	reverse transcriptase, Human immunodeficiency virus 1	Chemical	0.00167
Nucleocapsid Protein	C100 protein, hepatitis C virus	Chemical	0.00167
Nucleocapsid Protein	Mx1 protein, mouse	Chemical	0.00168
Nucleocapsid Protein	Rabies Virus Antigen	Chemical	0.00175
Nucleocapsid Protein	bacteriophage T7 RNA polymerase	Chemical	0.00176
Nucleocapsid Protein	lianhuaqingwen	Chemical	0.00176
Nucleocapsid Protein	Double-Stranded RNA	Chemical	0.00179
Nucleocapsid Protein	G protein, vesicular stomatitis virus	Chemical	0.0018
Nucleocapsid Protein	Virosomes	Chemical	0.00185
Nucleocapsid Protein	Rous sarcoma virus protease	Chemical	0.0019
Nucleocapsid Protein	VP24 protein, Marburg virus	Chemical	0.0019
Nucleocapsid Protein	Interferons	Chemical	0.00194
Nucleocapsid Protein	Chloramphenicol O-acetyltransferase	Chemical	0.00195
Nucleocapsid Protein	HIV Antigens	Chemical	0.00197
Nucleocapsid Protein	Codon	Chemical	0.002
Nucleocapsid Protein	hammerhead ribozyme	Chemical	0.002
Nucleocapsid Protein	NS protein, influenza virus	Chemical	0.00201
Nucleocapsid Protein	benzyloxycarbonyl aspartyl-glutamyl-valyl-aspartyl-chloromethyl ketone	Chemical	0.00204
Nucleocapsid Protein	ReAsH-EDT2 compound	Chemical	0.00204
Nucleocapsid Protein	LAH(4) protein, synthetic	Chemical	0.00204
Nucleocapsid Protein	Gag protein p12, moloney murine leukemia virus	Chemical	0.00204
Nucleocapsid Protein	Protein Precursors	Chemical	0.00205
Nucleocapsid Protein	Anti-HIV Agents	Chemical	0.00206
Nucleocapsid Protein	DNA, Intergenic	Chemical	0.00209
Nucleocapsid Protein	Hepatitis C Antigens	Chemical	0.00217
Nucleocapsid Protein	gag protein p26, Human immunodeficiency virus	Chemical	0.00217
Nucleocapsid Protein	P protein, Borna disease virus	Chemical	0.00217
Nucleocapsid Protein	Acid	Chemical	0.00218
Nucleocapsid Protein	viron	Chemical	0.00218
Nucleocapsid Protein	Gene Products, pol	Chemical	0.0022
Nucleocapsid Protein	M1 protein, Influenza A virus	Chemical	0.00224
Nucleocapsid Protein	protein p23	Chemical	0.00225
Nucleocapsid Protein	alanyl-alanyl-phenylalanine chloromethyl ketone	Chemical	0.00231
Nucleocapsid Protein	protease-activated kinase II	Chemical	0.00231
Nucleocapsid Protein	reverse transcriptase Ty3, S cerevisiae	Chemical	0.00231
Nucleocapsid Protein	nonstructural protein 3, SARS coronovirus	Chemical	0.00231
Nucleocapsid Protein	xiamycin	Chemical	0.00231
Nucleocapsid Protein	Histocompatibility Antigens Class I	Chemical	0.00233
Nucleocapsid Protein	Vaccines, Attenuated	Chemical	0.00234
Nucleocapsid Protein	H-2K(K) antigen	Chemical	0.00234
Nucleocapsid Protein	RNA Caps	Chemical	0.00237
Nucleocapsid Protein	Base Pairing	Chemical	0.00242
Nucleocapsid Protein	2-Aminopurine	Chemical	0.00242
Nucleocapsid Protein	nucleocapsid protein (C), rubella virus	Chemical	0.00245
Nucleocapsid Protein	BALF2 protein, Human herpesvirus 4	Chemical	0.00245
Nucleocapsid Protein	polyacrylamide	Chemical	0.00247
Nucleocapsid Protein	refractory to sigma P protein, Drosophila	Chemical	0.00258
Nucleocapsid Protein	Interferon Type I	Chemical	0.0026
Nucleocapsid Protein	Peptide Library	Chemical	0.00264
Nucleocapsid Protein	polyhistidine	Chemical	0.00266
Nucleocapsid Protein	hepatitis delta virus large antigen	Chemical	0.0027
Nucleocapsid Protein	anti-C100-3	Chemical	0.0027
Nucleocapsid Protein	vpr Gene Products, Human Immunodeficiency Virus	Chemical	0.00276
Nucleocapsid Protein	gallein	Chemical	0.00277
Nucleocapsid Protein	Lark protein, Drosophila	Chemical	0.00286
Nucleocapsid Protein	secreted glycoprotein, Ebola virus	Chemical	0.00286
Nucleocapsid Protein	Npro protein, bovine viral diarrhea virus	Chemical	0.00286
Nucleocapsid Protein	Molecule	Chemical	0.00293
Nucleocapsid Protein	pgRNA	Chemical	0.00295
Nucleocapsid Protein	glycoprotein 5, PRRSV	Chemical	0.00297
Nucleocapsid Protein	Ribonuclease	Chemical	0.00298
Nucleocapsid Protein	ribavirin 5'-triphosphate	Chemical	0.00299
Nucleocapsid Protein	Retrotransposon	Chemical	0.00308
Nucleocapsid Protein	5,5'-bis(8-(phenylamino)-1-naphthalenesulfonate)	Chemical	0.00312
Nucleocapsid Protein	lissamine-rhodamine-phosphatidylethanolamine	Chemical	0.00313
Nucleocapsid Protein	Nuclear Receptor Subfamily 5 Group A Member 2	Chemical	0.00313
Nucleocapsid Protein	Nuclear Export Signals	Chemical	0.00315
Nucleocapsid Protein	RNA Probes	Chemical	0.00319
Nucleocapsid Protein	Membrane Protein	Chemical	0.00325
Nucleocapsid Protein	TEI 9647	Chemical	0.00327
Nucleocapsid Protein	Oligodeoxyribonucleotides	Chemical	0.00328
Nucleocapsid Protein	VPX protein, Simian immunodeficiency virus	Chemical	0.00332
Nucleocapsid Protein	Cysteine	Chemical	0.00335
Nucleocapsid Protein	Vaccines, Virosome	Chemical	0.0034
